"","day","temp","dewp","wdsp","NUM_CRIME"
"601",2,73.6,58,8.5,0.884705882352941
"602",3,76.9,66.4,10.6,0.968235294117647
"603",4,77.9,69.1,6.6,0.905882352941176
"604",5,74.2,62.3,5,0.944705882352941
"605",6,75.9,67.5,7.8,0.963529411764706
"606",7,78.5,69.8,5.2,0.947058823529412
"608",2,78.9,70.7,4.6,0.888235294117647
"609",3,74.6,62.7,8.8,0.916470588235294
"611",5,69.8,55.5,9.1,0.94
"612",6,70.2,55.4,6.5,0.976470588235294
"613",7,72.2,57.1,6.7,0.916470588235294
"614",1,77.6,63,8.1,0.965882352941177
"615",2,83.8,71.8,9.3,0.895294117647059
"616",3,85.1,71.6,9.5,0.850588235294118
"617",4,77.3,70.3,9.4,0.934117647058823
"618",5,75.2,66.7,4.3,0.962352941176471
"619",6,70.3,60.5,7.8,0.902352941176471
"620",7,66.8,50.9,4.8,0.891764705882353
"621",1,70.7,51.7,7.4,0.932941176470588
"622",2,74.4,58.4,7.8,0.924705882352941
"623",3,71.6,58.7,9.3,0.964705882352941
"624",4,70.8,57.5,7.4,0.968235294117647
"625",5,74.1,60.3,9.6,0.948235294117647
"626",6,74.8,62.9,8.8,0.981176470588235
"627",7,72,54.6,3.6,0.918823529411765
"628",1,74.9,55,7.6,0.837647058823529
"629",2,77.3,55.2,7.8,0.931764705882353
"630",3,73.1,62.1,7.5,0.86
"631",4,75,62.4,3.8,0.977647058823529
"632",5,74,65.5,6.5,0.990588235294118
"633",6,70.8,62.7,9.3,0.98
"634",7,74,62,7.4,0.951764705882353
"635",1,67.8,46.2,12.7,0.898823529411765
"636",2,62.4,34.6,11.4,0.864705882352941
"637",3,57.3,45.9,9.4,0.745882352941176
"638",4,62.7,56,13.7,0.825882352941177
"639",5,63.3,58.2,12.5,0.908235294117647
"641",7,61.9,56.7,6,0.831764705882353
"642",1,63.7,55.8,3.9,0.907058823529412
"643",2,66.7,56.1,7,0.874117647058824
"644",3,72.2,57.4,9.4,0.947058823529412
"645",4,67.8,60.6,3.5,0.887058823529412
"647",6,54.1,37.6,5.8,0.841176470588235
"648",7,56.7,44.8,6.2,0.802352941176471
"649",1,59.8,44.9,5.6,0.849411764705882
"650",2,66.5,48.3,8,0.82
"651",3,63.8,53.4,10,0.876470588235294
"652",4,49.6,37,6.6,0.815294117647059
"653",5,53.9,40.3,5.3,0.965882352941177
"654",6,61.4,53,10,0.968235294117647
"655",7,69.4,62.5,7.8,0.928235294117647
"656",1,73.6,63.9,12.6,0.961176470588235
"657",2,74.3,59.7,14.2,0.910588235294118
"658",3,62.3,48,3.5,0.837647058823529
"659",4,57,47.1,10.2,0.843529411764706
"660",5,49.5,33.8,11.5,0.894117647058824
"661",6,48,32.2,6.2,0.909411764705882
"662",7,58,44.3,8.2,0.923529411764706
"663",1,54.3,40.9,8.4,0.904705882352941
"664",2,48.5,36.3,5.3,0.864705882352941
"665",3,48.3,41.4,9.9,0.821176470588235
"666",4,49,42.1,7.4,0.857647058823529
"667",5,51.6,43.8,7.2,0.943529411764706
"668",6,67.1,57.8,10.7,0.977647058823529
"669",7,56.2,48.5,10.1,0.924705882352941
"672",3,64.6,56.8,3.7,0.881176470588235
"673",4,57.8,50.9,5.3,0.921176470588235
"674",5,54.9,42.9,4.6,0.921176470588235
"675",6,56.1,44,6.2,0.965882352941177
"676",7,58.3,46,3.5,0.885882352941176
"677",1,57.6,42.5,4.8,0.867058823529412
"678",2,57.1,45.3,7.4,0.757647058823529
"679",3,51.5,35.6,8.8,0.8
"680",4,51.3,33.3,10.8,0.850588235294118
"681",5,51.4,36.1,12.4,0.937647058823529
"682",6,45.3,31.1,7.1,0.918823529411765
"683",7,45.7,29.8,8.9,0.776470588235294
"684",1,49,34.9,8,0.788235294117647
"685",2,48.2,42,3,0.837647058823529
"686",3,49.6,42.1,2.9,0.905882352941176
"687",4,58.2,45.4,9.8,0.952941176470588
"688",5,62.8,48.2,13.7,0.934117647058823
"689",6,38.9,23.5,17.7,0.795294117647059
"690",7,30.6,15.4,8.9,0.78
"691",1,32,17.5,4.5,0.803529411764706
"692",2,35.5,24.7,4.9,0.849411764705882
"693",3,40.7,34.4,8.5,0.822352941176471
"694",4,41.3,35.5,8.2,0.628235294117647
"695",5,39,31.7,6.9,0.810588235294118
"696",6,40,31.8,6.3,0.845882352941176
"697",7,39.4,34.4,8.1,0.815294117647059
"698",1,46.3,40.2,13.3,0.815294117647059
"699",2,51.5,43.5,11.6,0.821176470588235
"700",3,42.1,34,8.6,0.82
"701",4,38.9,30.4,12.4,0.963529411764706
"702",5,38.6,30.1,7.7,0.98
"703",6,34.5,22.1,6.3,0.891764705882353
"704",7,33,26,3.6,0.698823529411765
"705",1,33.4,29.7,8.1,0.795294117647059
"706",2,34.2,29.7,5.9,0.809411764705882
"707",3,28.1,17.7,12.9,0.776470588235294
"708",4,22.3,11.8,15,0.712941176470588
"709",5,23.8,13.8,9.4,0.785882352941176
"710",6,22,12.2,6.9,0.72
"711",7,27.6,22.4,7.9,0.602352941176471
"712",1,27,21.1,9.5,0.74
"713",2,18.4,8.3,7,0.675294117647059
"714",3,11.7,-0.6,10.7,0.717647058823529
"715",4,5.8,-7.2,11.3,0.681176470588235
"716",5,14.4,2.6,7.2,0.817647058823529
"717",6,23.1,17.2,5.6,0.722352941176471
"718",7,13.4,4.3,12,0.618823529411765
"719",1,2.2,-8.8,8.1,0.776470588235294
"720",2,21,7.3,14.1,0.815294117647059
"721",3,28.1,18.3,7.5,0.856470588235294
"722",4,35.6,25.2,8.5,0.825882352941177
"723",5,32.2,25.4,6.1,0.856470588235294
"724",6,35.8,31.2,5.2,0.710588235294118
"726",1,47.4,40.7,14.4,0.761176470588235
"727",2,29.9,18.2,13.2,0.78
"728",3,32.7,22.7,8.2,0.849411764705882
"729",4,35,24.6,13.4,0.761176470588235
"730",5,30.9,16.6,10.9,0.872941176470588
"731",6,37.4,20.7,13.4,0.828235294117647
"733",1,36.1,28.6,6.1,0.721176470588235
"734",2,40.3,37.2,6.6,0.843529411764706
"735",3,19.1,7.3,14.2,0.72
"736",4,10.9,-1.9,10.9,0.717647058823529
"737",5,5.9,-7.2,8.7,0.707058823529412
"738",6,8.3,-5.4,7.8,0.727058823529412
"739",7,10.9,-5,9,0.694117647058824
"740",1,23.1,10.7,10.4,0.838823529411765
"741",2,39.8,31.3,17.9,0.829411764705882
"742",3,33.9,27.1,11.6,0.778823529411765
"743",4,28.4,24.4,11.8,0.757647058823529
"744",5,22.9,11.1,8.8,0.94
"745",6,30.1,18.4,5.4,0.805882352941176
"746",7,28.1,18.5,2.5,0.771764705882353
"747",1,34.3,29,4.8,0.767058823529412
"748",2,36.7,36,7.7,0.828235294117647
"749",3,33.6,32,9.1,0.831764705882353
"750",4,35.6,32.5,6.3,0.868235294117647
"751",5,38.7,37.5,7,0.921176470588235
"752",6,49.6,44.7,7.1,0.924705882352941
"753",7,43.9,39.6,4.5,0.872941176470588
"754",1,40.7,34.4,9.6,0.928235294117647
"755",2,38.4,31.8,6.6,0.864705882352941
"756",3,38.9,33.5,9.9,0.88
"757",4,34.3,28.8,11.5,0.792941176470588
"758",5,29,19.5,11.7,0.922352941176471
"759",6,27.7,19.5,11.8,0.858823529411765
"760",7,27.6,15.5,9,0.744705882352941
"761",1,24.1,8.8,9.7,0.889411764705882
"762",2,38.2,28.1,13.6,0.863529411764706
"763",3,35.9,24.2,10.1,0.994117647058824
"764",4,22,5.8,11,0.788235294117647
"765",5,20.7,2.3,9.6,0.785882352941176
"766",6,24.1,5.3,10.7,0.750588235294118
"767",7,34,16.6,10.2,0.817647058823529
"768",1,37.3,28,6.1,0.896470588235294
"769",2,46,43.7,6.8,0.814117647058824
"770",3,32.2,23.4,10.9,0.783529411764706
"771",4,20.2,3,12.3,0.785882352941176
"772",5,26.7,13.6,12.1,0.875294117647059
"773",6,42.7,33,6.8,0.828235294117647
"774",7,41.3,26.9,14.3,0.796470588235294
"775",1,36.1,18.9,8.6,0.844705882352941
"776",2,41.4,25.6,11,0.837647058823529
"777",3,34.4,15.2,12.1,0.791764705882353
"778",4,35.1,12.5,6.7,0.789411764705882
"779",5,46.4,28.9,6.9,0.976470588235294
"780",6,56.9,34.7,8.2,0.878823529411765
"781",7,51.4,33,2.2,0.792941176470588
"782",1,55.1,40.8,7.4,0.835294117647059
"783",2,59.7,49.4,8,0.797647058823529
"784",3,57.9,52.1,8.2,0.827058823529412
"785",4,51.6,44,11.5,0.770588235294118
"786",5,40.8,37.6,9.1,0.776470588235294
"787",6,30.4,21,13.4,0.704705882352941
"788",7,33.1,16,11.5,0.677647058823529
"789",1,42.8,27.3,6.8,0.744705882352941
"790",2,52,44.8,11.4,0.742352941176471
"791",3,47.3,43.5,10.5,0.868235294117647
"792",4,32.4,20.3,10,0.738823529411765
"793",5,27.8,6.1,10,0.791764705882353
"794",6,33.7,21.5,9,0.744705882352941
"795",7,42.4,28.6,12.1,0.777647058823529
"796",1,54.6,46.5,15.3,0.803529411764706
"797",2,54.5,39.4,18.8,0.802352941176471
"798",3,46.3,19,19.4,0.784705882352941
"799",4,39.3,18.5,8.5,0.795294117647059
"800",5,31.8,6.4,12.1,0.783529411764706
"801",6,24,-4.8,8.2,0.774117647058824
"802",7,27.1,1,5.7,0.650588235294118
"803",1,29,21.8,10.2,0.636470588235294
"805",3,24.1,7.7,11,0.712941176470588
"806",4,29.8,11.9,6.3,0.785882352941176
"807",5,39,31.1,8,0.834117647058824
"808",6,42.4,31.8,12.1,0.792941176470588
"809",7,41.5,30.6,5.2,0.710588235294118
"810",1,47.9,39.4,9.6,0.816470588235294
"811",2,43.3,29.8,9.5,0.763529411764706
"812",3,32.3,19.1,14.1,0.761176470588235
"813",4,37.8,21.5,9.4,0.783529411764706
"814",5,59.9,40.9,12.9,0.915294117647059
"815",6,43.7,41.3,10.6,0.817647058823529
"816",7,53.1,50.2,7.4,0.825882352941177
"817",1,50,47.7,7.4,0.849411764705882
"818",2,43.1,36.9,9.6,0.791764705882353
"819",3,42.3,36,9.9,0.787058823529412
"820",4,44.1,41.1,12.2,0.811764705882353
"821",5,39.6,36.9,15.7,0.914117647058823
"822",6,44.2,27.9,5.6,0.971764705882353
"823",7,50.3,27.7,6.2,0.811764705882353
"824",1,49.3,42.3,6.5,0.817647058823529
"825",2,48.6,44.2,8.1,0.837647058823529
"826",3,44.9,40.2,12.7,0.744705882352941
"827",4,42.9,34.3,18.7,0.785882352941176
"828",5,43.8,21.9,11.8,0.828235294117647
"829",6,51.2,27.3,9.2,0.817647058823529
"830",7,64.8,44.4,13.5,0.895294117647059
"831",1,68,54.3,14.3,0.802352941176471
"832",2,47.7,41.4,7.8,0.827058823529412
"833",3,48.2,36.3,5.6,0.854117647058824
"834",4,50.9,36.5,8.3,0.782352941176471
"835",5,55.4,43.1,7.4,0.909411764705882
"836",6,70.3,56.2,13.8,0.961176470588235
"837",7,67.8,53,12,0.807058823529412
"838",1,59.7,35.9,5,0.884705882352941
"839",2,58.1,40.2,9,0.864705882352941
"840",3,64.5,54,8.1,0.891764705882353
"841",4,58.4,49.5,10.9,0.838823529411765
"842",5,50.6,36.1,12.6,0.957647058823529
"843",6,50.3,31.3,11.1,0.824705882352941
"844",7,54.9,29.2,4,0.827058823529412
"845",1,57.7,35.4,6.6,0.865882352941176
"846",2,66.4,45.7,9.8,0.890588235294118
"847",3,71.3,55.3,11.2,0.891764705882353
"848",4,54.6,49,12.2,0.842352941176471
"849",5,49.6,40.9,5.4,0.978823529411765
"850",6,45.6,39.6,14.9,0.723529411764706
"851",7,45.2,44.2,15,0.771764705882353
"853",2,46.1,39.2,14.9,0.810588235294118
"854",3,48.1,34.3,6,0.869411764705882
"855",4,48.9,37,11.9,0.871764705882353
"856",5,49,38.3,15.1,0.937647058823529
"857",6,50.5,36.3,12.3,0.838823529411765
"858",7,48,26.1,8.5,0.74
"859",1,46.6,26.8,6.3,0.829411764705882
"860",2,48.3,37.1,5.8,0.831764705882353
"861",3,55.4,41.4,6.1,0.78
"862",4,54.7,48.7,9.3,0.863529411764706
"863",5,59,42.2,6.3,0.996470588235294
"864",6,63.2,45.4,6.4,0.851764705882353
"865",7,63.3,45.1,6.2,0.837647058823529
"867",2,76.9,58.3,10.5,0.878823529411765
"868",3,78.9,59.2,15.5,0.981176470588235
"869",4,75.5,59.6,16.6,0.911764705882353
"870",5,48.3,41,17.3,0.912941176470588
"871",6,53.3,48.7,10.6,0.781176470588235
"872",7,62.1,54.3,9.8,0.930588235294118
"873",1,59.1,43.6,12.1,0.935294117647059
"874",2,60.9,54.3,7.7,0.868235294117647
"875",3,57,53.2,9.6,0.895294117647059
"876",4,58.3,51.5,10.4,0.897647058823529
"877",5,60.8,52.8,5.4,0.902352941176471
"878",6,63.4,55.2,6.7,0.941176470588235
"879",7,67,56.4,5.2,0.829411764705882
"880",1,70.1,47.9,10.6,0.903529411764706
"881",2,66,44.8,9.7,0.957647058823529
"882",3,64.8,45.1,8.3,0.868235294117647
"884",5,71.9,42.4,5.4,0.989411764705882
"885",6,75.2,49.4,6.2,0.968235294117647
"886",7,81,59.6,7.3,0.964705882352941
"887",1,71.3,57.5,9,0.865882352941176
"888",2,64.8,46.5,12.1,0.970588235294118
"889",3,67,45.9,10,0.925882352941176
"890",4,70.4,45,4.3,0.904705882352941
"891",5,75.6,53.4,8.6,0.96
"892",6,76.1,55.2,12.3,0.923529411764706
"893",7,82.1,57.6,13.8,0.956470588235294
"894",1,84.7,62.1,11.8,0.870588235294118
"895",2,80.3,64.5,6.7,0.949411764705882
"896",3,77.7,66.2,7.4,0.904705882352941
"897",4,77.2,64.8,7.9,0.968235294117647
"898",5,77.8,62.2,9.4,0.982352941176471
"899",6,80.5,67.5,9.1,0.971764705882353
"900",7,75.6,63.8,10.8,0.924705882352941
"901",1,70.7,56,8.1,0.876470588235294
"902",2,66.6,54.6,8.8,0.943529411764706
"903",3,68.5,56.2,5.8,0.924705882352941
"904",4,79.3,66.3,10.1,0.963529411764706
"905",5,76.7,62.8,10.4,0.914117647058823
"906",6,70,52,11.6,0.963529411764706
"907",7,65.4,46.6,11,0.937647058823529
"908",1,64.7,46.8,10.5,0.925882352941176
"909",2,65.3,45.7,6,0.907058823529412
"910",3,69.8,52.3,10.6,0.831764705882353
"911",4,76.2,64.7,11.5,0.912941176470588
"912",5,73.7,67.5,6,0.915294117647059
"914",7,75.4,57.3,7.4,0.917647058823529
"916",2,74.5,62.8,7.9,0.936470588235294
"918",4,82.2,64.4,5.1,0.918823529411765
"919",5,81.5,67.7,9.1,0.891764705882353
"920",6,71.5,55.4,7.5,0.892941176470588
"921",7,74.7,52.5,7,0.967058823529412
"922",1,78.2,67.9,8.4,0.916470588235294
"923",2,78.2,70.6,4.4,0.904705882352941
"924",3,77.3,70.8,8.2,0.811764705882353
"925",4,78.4,69.5,8.5,0.963529411764706
"926",5,72.2,61,7.6,0.938823529411765
"928",7,73.1,62.5,10.3,0.955294117647059
"929",1,69.2,57.7,6.7,0.992941176470588
"930",2,76,59.4,3.3,0.930588235294118
"931",3,80.5,66.9,6.8,0.903529411764706
"932",4,77.3,70,8,0.894117647058824
"933",5,81.5,70.2,6.1,0.891764705882353
"934",6,78,70.5,8.7,0.888235294117647
"935",7,80.3,67.6,5.2,0.990588235294118
"936",1,71.5,61,10.2,0.918823529411765
"937",2,73.1,58.3,7.3,1
"938",3,76.6,63.1,6.8,0.884705882352941
"939",4,78.6,70.1,8.1,0.929411764705882
"941",6,72.7,54.5,11.4,0.941176470588235
"942",7,73.5,59,4.9,0.962352941176471
"943",1,76.8,60.3,3.5,0.932941176470588
"945",3,77.2,64.2,5.4,0.910588235294118
"946",4,76.8,67.4,7.6,0.998823529411765
"950",1,70.5,57.8,6.6,0.909411764705882
"951",2,70.4,51.9,4.4,0.903529411764706
"952",3,74.6,56.1,3.5,0.904705882352941
"953",4,75.6,58.7,7.7,0.929411764705882
"954",5,74,60.8,8.5,0.9
"955",6,69.4,57.1,8.4,0.955294117647059
"956",7,69.3,55.5,3.2,0.858823529411765
"957",1,74,58.6,4.8,0.958823529411765
"958",2,76.5,65.3,6.6,0.935294117647059
"959",3,77.1,66.3,6.5,0.935294117647059
"960",4,78.3,69.4,12.4,0.903529411764706
"963",7,77.2,61.2,5.8,0.912941176470588
"964",1,79.5,69.9,7,0.887058823529412
"965",2,75.2,64.9,11.1,0.917647058823529
"966",3,69.5,51.4,8.2,0.878823529411765
"967",4,67.7,54.7,7.5,0.942352941176471
"968",5,64.4,48.8,5.5,0.908235294117647
"969",6,68.6,52.2,5.7,0.917647058823529
"970",7,70.3,54.2,7.4,0.888235294117647
"971",1,70.6,61.1,4.6,0.809411764705882
"972",2,70,62.4,4.1,0.851764705882353
"973",3,70.3,59.9,4.4,0.927058823529412
"974",4,70.1,59.2,11.1,0.864705882352941
"976",6,64,45.8,4.1,0.907058823529412
"977",7,68.4,55,6.3,0.890588235294118
"978",1,73.5,58.6,10.9,0.842352941176471
"979",2,64.1,48.9,11,0.828235294117647
"980",3,58.4,45,8,0.762352941176471
"981",4,60.6,46.2,7.7,0.856470588235294
"982",5,63.5,48.5,5.3,0.825882352941177
"983",6,64.5,48.5,8.9,0.864705882352941
"984",7,62.5,46.4,6.9,0.869411764705882
"985",1,64,48.8,5.1,0.812941176470588
"986",2,67,54,7.2,0.854117647058824
"987",3,67.6,60.1,5.2,0.830588235294118
"988",4,67.9,61,3.9,0.863529411764706
"989",5,74.9,60.5,7.5,0.950588235294118
"990",6,77.8,61.5,7.8,0.971764705882353
"991",7,78.4,62.9,7.1,0.955294117647059
"992",1,69.2,56.5,7.5,0.908235294117647
"993",2,70.3,63.6,5.7,0.832941176470588
"994",3,76.7,65.5,7.3,0.972941176470588
"995",4,84,66.9,5.9,0.949411764705882
"996",5,85.2,67.3,6,0.941176470588235
"997",6,84.4,66.5,5.3,0.976470588235294
"998",7,82.3,63.6,5.7,0.954117647058824
"999",1,81.1,58.7,5.6,0.965882352941177
"1000",2,82,59.4,7.5,0.881176470588235
"1001",3,70.8,54.9,10.1,0.854117647058824
"1002",4,62.9,44.6,7.8,0.843529411764706
"1003",5,64.3,46.4,9.6,0.952941176470588
"1004",6,61.8,45.3,9.5,0.876470588235294
"1006",1,70.5,47.5,9,0.884705882352941
"1007",2,72.2,59.5,10.7,0.868235294117647
"1008",3,70.7,63.3,9.2,0.872941176470588
"1009",4,65.9,51.9,4.4,0.878823529411765
"1010",5,65.2,61.7,5.7,0.88
"1011",6,70.5,61.4,13,0.836470588235294
"1012",7,65.5,53.6,9.4,0.844705882352941
"1013",1,67.5,51.8,3.2,0.877647058823529
"1014",2,63.9,57,11.8,0.827058823529412
"1015",3,59.5,56.5,13.7,0.725882352941176
"1016",4,58.1,53.5,6.9,0.9
"1017",5,62.1,55.4,6.2,0.903529411764706
"1018",6,64.6,61.3,5,0.761176470588235
"1019",7,60.9,55.7,12.9,0.751764705882353
"1020",1,52.3,40.1,7.1,0.895294117647059
"1021",2,57.4,40.2,9.9,0.845882352941176
"1022",3,60,41,10.2,0.910588235294118
"1023",4,61.1,37.6,7.2,0.909411764705882
"1024",5,64.7,46,7.4,0.998823529411765
"1025",6,68.6,51.9,11.3,0.957647058823529
"1026",7,66,56.6,12.5,0.868235294117647
"1027",1,53.1,51.5,8.6,0.870588235294118
"1028",2,47.8,44.9,11,0.810588235294118
"1029",3,44.8,33.6,7,0.84
"1030",4,48.2,37.4,7.5,0.885882352941176
"1031",5,45.3,33.6,13.6,0.962352941176471
"1032",6,38.7,31.1,10.9,0.843529411764706
"1033",7,40,27.8,7.6,0.818823529411765
"1034",1,45,30.4,11.5,0.832941176470588
"1035",2,37.8,22.7,12.2,0.890588235294118
"1036",3,39.8,29.6,6.8,0.963529411764706
"1037",4,47.6,46.5,4.9,0.849411764705882
"1038",5,45.9,38.8,10.4,0.928235294117647
"1039",6,46,41.2,8.3,0.887058823529412
"1040",7,51.5,50.4,2.9,0.909411764705882
"1041",1,41.7,32.8,10.3,0.843529411764706
"1042",2,43.4,33.4,10.3,0.796470588235294
"1043",3,37.8,27.1,4.6,0.891764705882353
"1044",4,39,25.9,9,0.770588235294118
"1045",5,24.9,11.2,8.4,0.797647058823529
"1046",6,30.1,16.7,7.9,0.809411764705882
"1047",7,39,31.3,3.5,0.782352941176471
"1048",1,37.9,34.4,5.2,0.844705882352941
"1049",2,40.8,34.1,7.3,0.823529411764706
"1050",3,47.9,40.7,10.6,0.834117647058824
"1051",4,36.2,27.6,10.4,0.898823529411765
"1052",5,39.5,31.9,8.8,0.868235294117647
"1053",6,43.7,41.9,12.2,0.818823529411765
"1054",7,35,23.1,12.3,0.811764705882353
"1055",1,39.2,26.4,11.8,0.896470588235294
"1056",2,42.1,29.1,13.3,0.790588235294118
"1057",3,29.2,15.3,8,0.770588235294118
"1058",4,37.2,21.7,8,0.638823529411765
"1059",5,44.8,31.5,10,0.803529411764706
"1060",6,48.8,35.9,10.4,0.84
"1061",7,38.9,25.4,6.6,0.781176470588235
"1062",1,46.3,34.2,4.5,0.910588235294118
"1063",2,55.8,35.8,13.9,0.921176470588235
"1064",3,44.3,27.7,6.8,0.907058823529412
"1065",4,47.3,29.1,8.8,0.882352941176471
"1067",6,44.2,28.7,4.9,0.890588235294118
"1068",7,44.6,31.6,3.6,0.795294117647059
"1069",1,57.1,40.1,15.2,0.951764705882353
"1070",2,41.3,26.8,22.4,0.835294117647059
"1071",3,31.7,13.8,13.8,0.837647058823529
"1072",4,25.6,13.4,11.3,0.735294117647059
"1073",5,25.2,9.6,10.3,0.864705882352941
"1074",6,30,20.1,12.4,0.775294117647059
"1075",7,26.9,16.9,9,0.781176470588235
"1076",1,31.5,21.9,6.5,0.869411764705882
"1077",2,25.2,15.2,14,0.804705882352941
"1078",3,27.9,15.4,11.3,0.823529411764706
"1079",4,25.2,14.8,10.7,0.844705882352941
"1080",5,26.8,16,9.1,0.901176470588235
"1081",6,39.5,24.3,7.9,0.908235294117647
"1082",7,38.8,32.6,3.3,0.857647058823529
"1083",1,43.7,39,8.5,0.854117647058824
"1084",2,44.2,34.2,11.1,0.897647058823529
"1085",3,35.1,19.4,8,0.828235294117647
"1086",4,36.1,24.9,7.5,0.878823529411765
"1087",5,38.7,31.5,6.6,0.922352941176471
"1088",6,32.8,22.7,9.3,0.84
"1089",7,22.4,14.3,7.2,0.591764705882353
"1091",2,3.6,-8.1,9.8,0.618823529411765
"1092",3,2.3,-8.5,7.9,0.615294117647059
"1093",4,7.2,-1.7,5.1,0.707058823529412
"1094",5,12.7,7.1,6.9,0.675294117647059
"1095",6,10.5,2.1,11.2,0.730588235294118
"1096",7,1.1,-8,7,0.636470588235294
"1098",2,-2.8,-10.6,9.2,0.658823529411765
"1099",3,12.2,3.5,11,0.676470588235294
"1100",4,8.3,-2.6,11.1,0.708235294117647
"1101",5,5.3,-5.3,9.2,0.781176470588235
"1102",6,6.7,-5.4,5.5,0.688235294117647
"1103",7,17.7,7.3,11.1,0.627058823529412
"1104",1,34,29.8,12,0.728235294117647
"1105",2,30.5,28.2,6,0.767058823529412
"1106",3,38.6,37.6,10.6,0.847058823529412
"1107",4,56.6,53.9,15.9,0.823529411764706
"1108",5,24.3,18.2,16.8,0.831764705882353
"1109",6,14,-0.3,12.5,0.725882352941176
"1110",7,13.2,0.6,6.4,0.663529411764706
"1111",1,19,14.6,10.8,0.621176470588235
"1112",2,14.4,8.1,10.2,0.722352941176471
"1113",3,14.3,7.3,8.2,0.763529411764706
"1114",4,22.6,12.7,14.9,0.736470588235294
"1115",5,32.6,21.7,12.5,0.834117647058824
"1116",6,39.7,30.2,10.4,0.858823529411765
"1117",7,41.8,39.5,4.7,0.844705882352941
"1118",1,48.9,47.6,9,0.851764705882353
"1119",2,36,31,10.1,0.844705882352941
"1120",3,29.4,22.8,5.9,0.721176470588235
"1121",4,32.9,25.2,7.6,0.754117647058824
"1122",5,43.4,32.2,12.3,0.897647058823529
"1123",6,48.5,30.8,13.8,0.887058823529412
"1124",7,36.3,28,6.2,0.789411764705882
"1125",1,28.4,20.1,13.2,0.767058823529412
"1126",2,22.2,11,6.8,0.748235294117647
"1127",3,35.8,21.3,14.5,0.832941176470588
"1128",4,28.8,14.8,11.5,0.864705882352941
"1129",5,11.8,-5.4,10.2,0.792941176470588
"1130",6,27.6,9.3,11.4,0.74
"1131",7,26.7,20,13.3,0.602352941176471
"1132",1,6.6,-2.3,7,0.637647058823529
"1133",2,13.4,6.9,4.8,0.691764705882353
"1134",3,18.4,12.2,7.1,0.638823529411765
"1135",4,14.4,6.6,6.9,0.652941176470588
"1136",5,24.8,21.5,7.6,0.594117647058824
"1137",6,21,15.5,10.5,0.628235294117647
"1138",7,22.4,17.9,8,0.631764705882353
"1139",1,16.9,5.8,6.4,0.672941176470588
"1140",2,24.5,14.1,5.7,0.757647058823529
"1141",3,34,28.4,7.4,0.777647058823529
"1142",4,41.5,41.2,5.8,0.821176470588235
"1143",5,36.2,25.6,10.6,0.78
"1144",6,25.4,16.8,6.7,0.710588235294118
"1145",7,29,24.5,8.9,0.690588235294118
"1146",1,44.5,41,8.9,0.735294117647059
"1147",2,59.3,57.7,11.5,0.758823529411765
"1148",3,32.8,26.8,10.2,0.751764705882353
"1149",4,34.6,27.2,12.7,0.796470588235294
"1150",5,40.7,37.6,10.3,0.789411764705882
"1151",6,37.7,32.5,9.5,0.801176470588235
"1152",7,41.6,31.9,17.9,0.770588235294118
"1153",1,41.9,26.9,8.1,0.735294117647059
"1154",2,50.1,32.1,11.1,0.812941176470588
"1155",3,51.8,39.9,9.9,0.761176470588235
"1156",4,39.5,35.3,11.7,0.970588235294118
"1157",5,37.4,24,6,0.812941176470588
"1158",6,38.1,20.7,7.3,0.781176470588235
"1159",7,38.6,22.1,8.8,0.762352941176471
"1160",1,37.9,20,13.8,0.782352941176471
"1161",2,36.1,32.7,8.4,0.768235294117647
"1162",3,31.7,22.6,11.9,0.771764705882353
"1163",4,28.8,14.5,10,0.776470588235294
"1164",5,30.1,16.3,5.8,0.876470588235294
"1165",6,33.4,17.6,5.4,0.804705882352941
"1166",7,35.1,22.5,8.4,0.728235294117647
"1167",1,36.9,23.1,7.7,0.777647058823529
"1168",2,31.8,21.2,9.2,0.750588235294118
"1169",3,31.7,15.4,9.9,0.781176470588235
"1170",4,39.9,25.4,7.3,0.812941176470588
"1171",5,32.6,22,11.4,0.825882352941177
"1172",6,36.7,25.3,9.7,0.914117647058823
"1173",7,40.8,21.2,2.9,0.809411764705882
"1174",1,41.5,25.7,11.8,0.775294117647059
"1175",2,33.8,22.3,17,0.837647058823529
"1176",3,34.3,20.7,13,0.809411764705882
"1177",4,35.3,19.6,6,0.788235294117647
"1178",5,36.7,22.4,7.8,0.884705882352941
"1179",6,36.8,22.5,15,0.763529411764706
"1180",7,34.6,17.2,13.4,0.796470588235294
"1181",1,41.4,23.5,10,0.818823529411765
"1182",2,49.9,46.3,10.4,0.791764705882353
"1183",3,45.7,36.7,5.3,0.810588235294118
"1184",4,45.4,39.7,6.9,0.74
"1185",5,39.6,28.6,7.7,0.828235294117647
"1186",6,46,33.3,11.5,0.811764705882353
"1187",7,33.8,15.3,8.8,0.858823529411765
"1188",1,33.1,16.5,5.9,0.792941176470588
"1189",2,40.2,35.9,9.5,0.711764705882353
"1190",3,32.8,24.7,14.6,0.821176470588235
"1191",4,32.3,17.5,7.1,0.790588235294118
"1192",5,35.6,26.5,10.5,0.817647058823529
"1193",6,29.2,8.2,8.7,0.747058823529412
"1194",7,31.9,14.2,5,0.725882352941176
"1195",1,34.5,28.5,6.8,0.777647058823529
"1196",2,37.1,24.7,5.7,0.838823529411765
"1197",3,48.5,32,9.6,0.904705882352941
